"country","date","confirmed","deaths","recovered","Latitude","Longitude","Continent","fatal_rate","text","confirmed_daily","deaths_daily","mon_yr"
"Albania",2020-02-01,0,0,0,41.153332,20.168331,"Europe",0,"<b>Albania</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Albania",2020-03-01,0,0,0,41.153332,20.168331,"Europe",0,"<b>Albania</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Albania",2020-04-01,259,15,67,41.153332,20.168331,"Europe",0.0579150579150579,"<b>Albania</b><br>Confirmed: <b>259.0</b><br>Death: <b>15.0</b><br>Fatality Ratio: <b>5.8%</b><br>",16,0,"2020-04"
"Albania",2020-05-01,782,31,488,41.153332,20.168331,"Europe",0.0396419437340153,"<b>Albania</b><br>Confirmed: <b>782.0</b><br>Death: <b>31.0</b><br>Fatality Ratio: <b>4.0%</b><br>",9,0,"2020-05"
"Albania",2020-06-01,1143,33,877,41.153332,20.168331,"Europe",0.0288713910761155,"<b>Albania</b><br>Confirmed: <b>1.1K</b><br>Death: <b>33.0</b><br>Fatality Ratio: <b>2.9%</b><br>",6,0,"2020-06"
"Albania",2020-07-01,2580,65,1516,41.153332,20.168331,"Europe",0.0251937984496124,"<b>Albania</b><br>Confirmed: <b>2.6K</b><br>Death: <b>65.0</b><br>Fatality Ratio: <b>2.5%</b><br>",45,3,"2020-07"
"Albania",2020-08-01,5396,161,2961,41.153332,20.168331,"Europe",0.0298369162342476,"<b>Albania</b><br>Confirmed: <b>5.4K</b><br>Death: <b>161.0</b><br>Fatality Ratio: <b>3.0%</b><br>",120,4,"2020-08"
"Albania",2020-09-01,9606,290,5441,41.153332,20.168331,"Europe",0.0301894649177597,"<b>Albania</b><br>Confirmed: <b>9.6K</b><br>Death: <b>290.0</b><br>Fatality Ratio: <b>3.0%</b><br>",93,6,"2020-09"
"Albania",2020-10-01,13806,388,8077,41.153332,20.168331,"Europe",0.0281037230189773,"<b>Albania</b><br>Confirmed: <b>13.8K</b><br>Death: <b>388.0</b><br>Fatality Ratio: <b>2.8%</b><br>",157,1,"2020-10"
"Albania",2020-11-01,21202,518,11246,41.153332,20.168331,"Europe",0.0244316573908122,"<b>Albania</b><br>Confirmed: <b>21.2K</b><br>Death: <b>518.0</b><br>Fatality Ratio: <b>2.4%</b><br>",327,9,"2020-11"
"Albania",2020-12-01,39014,822,19384,41.153332,20.168331,"Europe",0.0210693597170247,"<b>Albania</b><br>Confirmed: <b>39.0K</b><br>Death: <b>822.0</b><br>Fatality Ratio: <b>2.1%</b><br>",832,12,"2020-12"
"Albania",2021-01-01,58316,1181,33634,41.153332,20.168331,"Europe",0.020251731943206,"<b>Albania</b><br>Confirmed: <b>58.3K</b><br>Death: <b>1.2K</b><br>Fatality Ratio: <b>2.0%</b><br>",0,0,"2021-01"
"Albania",2021-02-01,78992,1393,47922,41.153332,20.168331,"Europe",0.017634697184525,"<b>Albania</b><br>Confirmed: <b>79.0K</b><br>Death: <b>1.4K</b><br>Fatality Ratio: <b>1.8%</b><br>",865,13,"2021-02"
"Albania",2021-03-01,107931,1816,70413,41.153332,20.168331,"Europe",0.016825564481011,"<b>Albania</b><br>Confirmed: <b>107.9K</b><br>Death: <b>1.8K</b><br>Fatality Ratio: <b>1.7%</b><br>",764,20,"2021-03"
"Albania",2021-04-01,125506,2241,91875,41.153332,20.168331,"Europe",0.0178557200452568,"<b>Albania</b><br>Confirmed: <b>125.5K</b><br>Death: <b>2.2K</b><br>Fatality Ratio: <b>1.8%</b><br>",349,6,"2021-04"
"Albania",2021-05-01,131185,2396,110172,41.153332,20.168331,"Europe",0.0182642832640927,"<b>Albania</b><br>Confirmed: <b>131.2K</b><br>Death: <b>2.4K</b><br>Fatality Ratio: <b>1.8%</b><br>",100,2,"2021-05"
"Albania",2021-06-01,132337,2451,129473,41.153332,20.168331,"Europe",0.0185208974058653,"<b>Albania</b><br>Confirmed: <b>132.3K</b><br>Death: <b>2.5K</b><br>Fatality Ratio: <b>1.9%</b><br>",22,0,"2021-06"
"Albania",2021-07-01,132523,2456,130014,41.153332,20.168331,"Europe",0.018532632071414,"<b>Albania</b><br>Confirmed: <b>132.5K</b><br>Death: <b>2.5K</b><br>Fatality Ratio: <b>1.9%</b><br>",2,0,"2021-07"
"Albania",2021-08-01,133121,2457,130243,41.153332,20.168331,"Europe",0.0184568926014678,"<b>Albania</b><br>Confirmed: <b>133.1K</b><br>Death: <b>2.5K</b><br>Fatality Ratio: <b>1.8%</b><br>",40,0,"2021-08"
"Albania",2021-09-01,147369,2501,0,41.153332,20.168331,"Europe",0.016971004756767,"<b>Albania</b><br>Confirmed: <b>147.4K</b><br>Death: <b>2.5K</b><br>Fatality Ratio: <b>1.7%</b><br>",982,3,"2021-09"
"Andorra",2020-02-01,0,0,0,42.546245,1.601554,"Europe",0,"<b>Andorra</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Andorra",2020-03-01,0,0,0,42.546245,1.601554,"Europe",0,"<b>Andorra</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Andorra",2020-04-01,390,14,10,42.546245,1.601554,"Europe",0.0358974358974359,"<b>Andorra</b><br>Confirmed: <b>390.0</b><br>Death: <b>14.0</b><br>Fatality Ratio: <b>3.6%</b><br>",14,2,"2020-04"
"Andorra",2020-05-01,745,43,468,42.546245,1.601554,"Europe",0.0577181208053691,"<b>Andorra</b><br>Confirmed: <b>745.0</b><br>Death: <b>43.0</b><br>Fatality Ratio: <b>5.8%</b><br>",0,1,"2020-05"
"Andorra",2020-06-01,765,51,698,42.546245,1.601554,"Europe",0.0666666666666667,"<b>Andorra</b><br>Confirmed: <b>765.0</b><br>Death: <b>51.0</b><br>Fatality Ratio: <b>6.7%</b><br>",1,0,"2020-06"
"Andorra",2020-07-01,855,52,799,42.546245,1.601554,"Europe",0.0608187134502924,"<b>Andorra</b><br>Confirmed: <b>855.0</b><br>Death: <b>52.0</b><br>Fatality Ratio: <b>6.1%</b><br>",0,0,"2020-07"
"Andorra",2020-08-01,925,52,807,42.546245,1.601554,"Europe",0.0562162162162162,"<b>Andorra</b><br>Confirmed: <b>925.0</b><br>Death: <b>52.0</b><br>Fatality Ratio: <b>5.6%</b><br>",0,0,"2020-08"
"Andorra",2020-09-01,1184,53,908,42.546245,1.601554,"Europe",0.0447635135135135,"<b>Andorra</b><br>Confirmed: <b>1.2K</b><br>Death: <b>53.0</b><br>Fatality Ratio: <b>4.5%</b><br>",8,0,"2020-09"
"Andorra",2020-10-01,2050,53,1432,42.546245,1.601554,"Europe",0.0258536585365854,"<b>Andorra</b><br>Confirmed: <b>2.0K</b><br>Death: <b>53.0</b><br>Fatality Ratio: <b>2.6%</b><br>",0,0,"2020-10"
"Andorra",2020-11-01,4825,75,3475,42.546245,1.601554,"Europe",0.0155440414507772,"<b>Andorra</b><br>Confirmed: <b>4.8K</b><br>Death: <b>75.0</b><br>Fatality Ratio: <b>1.6%</b><br>",69,0,"2020-11"
"Andorra",2020-12-01,6790,76,5940,42.546245,1.601554,"Europe",0.0111929307805596,"<b>Andorra</b><br>Confirmed: <b>6.8K</b><br>Death: <b>76.0</b><br>Fatality Ratio: <b>1.1%</b><br>",45,0,"2020-12"
"Andorra",2021-01-01,8117,84,7463,42.546245,1.601554,"Europe",0.0103486509794259,"<b>Andorra</b><br>Confirmed: <b>8.1K</b><br>Death: <b>84.0</b><br>Fatality Ratio: <b>1.0%</b><br>",68,0,"2021-01"
"Andorra",2021-02-01,9972,101,9206,42.546245,1.601554,"Europe",0.0101283594063377,"<b>Andorra</b><br>Confirmed: <b>10.0K</b><br>Death: <b>101.0</b><br>Fatality Ratio: <b>1.0%</b><br>",35,0,"2021-02"
"Andorra",2021-03-01,10889,110,10475,42.546245,1.601554,"Europe",0.0101019377353292,"<b>Andorra</b><br>Confirmed: <b>10.9K</b><br>Death: <b>110.0</b><br>Fatality Ratio: <b>1.0%</b><br>",23,0,"2021-03"
"Andorra",2021-04-01,12053,115,11365,42.546245,1.601554,"Europe",0.00954119306396748,"<b>Andorra</b><br>Confirmed: <b>12.1K</b><br>Death: <b>115.0</b><br>Fatality Ratio: <b>1.0%</b><br>",43,0,"2021-04"
"Andorra",2021-05-01,13232,125,12684,42.546245,1.601554,"Europe",0.00944679564691657,"<b>Andorra</b><br>Confirmed: <b>13.2K</b><br>Death: <b>125.0</b><br>Fatality Ratio: <b>0.9%</b><br>",0,0,"2021-05"
"Andorra",2021-06-01,13729,127,13479,42.546245,1.601554,"Europe",0.0092504916599898,"<b>Andorra</b><br>Confirmed: <b>13.7K</b><br>Death: <b>127.0</b><br>Fatality Ratio: <b>0.9%</b><br>",2,0,"2021-06"
"Andorra",2021-07-01,13918,127,13721,42.546245,1.601554,"Europe",0.00912487426354361,"<b>Andorra</b><br>Confirmed: <b>13.9K</b><br>Death: <b>127.0</b><br>Fatality Ratio: <b>0.9%</b><br>",7,0,"2021-07"
"Andorra",2021-08-01,14678,128,14210,42.546245,1.601554,"Europe",0.00872053413271563,"<b>Andorra</b><br>Confirmed: <b>14.7K</b><br>Death: <b>128.0</b><br>Fatality Ratio: <b>0.9%</b><br>",0,0,"2021-08"
"Andorra",2021-09-01,15046,130,0,42.546245,1.601554,"Europe",0.00864017014488901,"<b>Andorra</b><br>Confirmed: <b>15.0K</b><br>Death: <b>130.0</b><br>Fatality Ratio: <b>0.9%</b><br>",13,0,"2021-09"
"Austria",2020-02-01,0,0,0,47.516231,14.550072,"Europe",0,"<b>Austria</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Austria",2020-03-01,14,0,0,47.516231,14.550072,"Europe",0,"<b>Austria</b><br>Confirmed: <b>14.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",5,0,"2020-03"
"Austria",2020-04-01,10711,146,1436,47.516231,14.550072,"Europe",0.0136308467930165,"<b>Austria</b><br>Confirmed: <b>10.7K</b><br>Death: <b>146.0</b><br>Fatality Ratio: <b>1.4%</b><br>",531,18,"2020-04"
"Austria",2020-05-01,15531,589,13110,47.516231,14.550072,"Europe",0.0379241516966068,"<b>Austria</b><br>Confirmed: <b>15.5K</b><br>Death: <b>589.0</b><br>Fatality Ratio: <b>3.8%</b><br>",79,5,"2020-05"
"Austria",2020-06-01,16733,668,15596,47.516231,14.550072,"Europe",0.0399211139664137,"<b>Austria</b><br>Confirmed: <b>16.7K</b><br>Death: <b>668.0</b><br>Fatality Ratio: <b>4.0%</b><br>",2,0,"2020-06"
"Austria",2020-07-01,17873,705,16491,47.516231,14.550072,"Europe",0.0394449728640967,"<b>Austria</b><br>Confirmed: <b>17.9K</b><br>Death: <b>705.0</b><br>Fatality Ratio: <b>3.9%</b><br>",107,0,"2020-07"
"Austria",2020-08-01,21212,718,18911,47.516231,14.550072,"Europe",0.0338487648500849,"<b>Austria</b><br>Confirmed: <b>21.2K</b><br>Death: <b>718.0</b><br>Fatality Ratio: <b>3.4%</b><br>",82,0,"2020-08"
"Austria",2020-09-01,27642,734,23565,47.516231,14.550072,"Europe",0.0265537949497142,"<b>Austria</b><br>Confirmed: <b>27.6K</b><br>Death: <b>734.0</b><br>Fatality Ratio: <b>2.7%</b><br>",204,1,"2020-09"
"Austria",2020-10-01,45686,802,36476,47.516231,14.550072,"Europe",0.0175546119161231,"<b>Austria</b><br>Confirmed: <b>45.7K</b><br>Death: <b>802.0</b><br>Fatality Ratio: <b>1.8%</b><br>",873,3,"2020-10"
"Austria",2020-11-01,109881,1130,69336,47.516231,14.550072,"Europe",0.0102838525313749,"<b>Austria</b><br>Confirmed: <b>109.9K</b><br>Death: <b>1.1K</b><br>Fatality Ratio: <b>1.0%</b><br>",4956,21,"2020-11"
"Austria",2020-12-01,285489,3325,227497,47.516231,14.550072,"Europe",0.0116466834098687,"<b>Austria</b><br>Confirmed: <b>285.5K</b><br>Death: <b>3.3K</b><br>Fatality Ratio: <b>1.2%</b><br>",3033,141,"2020-12"
"Austria",2021-01-01,362911,6261,334901,47.516231,14.550072,"Europe",0.0172521637536476,"<b>Austria</b><br>Confirmed: <b>362.9K</b><br>Death: <b>6.3K</b><br>Fatality Ratio: <b>1.7%</b><br>",2096,39,"2021-01"
"Austria",2021-02-01,415522,7778,393747,47.516231,14.550072,"Europe",0.0187186238033125,"<b>Austria</b><br>Confirmed: <b>415.5K</b><br>Death: <b>7.8K</b><br>Fatality Ratio: <b>1.9%</b><br>",1124,57,"2021-02"
"Austria",2021-03-01,460849,8574,432016,47.516231,14.550072,"Europe",0.0186047924591352,"<b>Austria</b><br>Confirmed: <b>460.8K</b><br>Death: <b>8.6K</b><br>Fatality Ratio: <b>1.9%</b><br>",1409,13,"2021-03"
"Austria",2021-04-01,549592,9368,503729,47.516231,14.550072,"Europe",0.0170453718394736,"<b>Austria</b><br>Confirmed: <b>549.6K</b><br>Death: <b>9.4K</b><br>Fatality Ratio: <b>1.7%</b><br>",3363,29,"2021-04"
"Austria",2021-05-01,620485,10233,587115,47.516231,14.550072,"Europe",0.0164919377583664,"<b>Austria</b><br>Confirmed: <b>620.5K</b><br>Death: <b>10.2K</b><br>Fatality Ratio: <b>1.6%</b><br>",1615,28,"2021-05"
"Austria",2021-06-01,645152,10615,629713,47.516231,14.550072,"Europe",0.0164534869302118,"<b>Austria</b><br>Confirmed: <b>645.2K</b><br>Death: <b>10.6K</b><br>Fatality Ratio: <b>1.6%</b><br>",337,12,"2021-06"
"Austria",2021-07-01,650474,10706,637909,47.516231,14.550072,"Europe",0.0164587669914555,"<b>Austria</b><br>Confirmed: <b>650.5K</b><br>Death: <b>10.7K</b><br>Fatality Ratio: <b>1.6%</b><br>",62,4,"2021-07"
"Austria",2021-08-01,659508,10738,643387,47.516231,14.550072,"Europe",0.0162818343371119,"<b>Austria</b><br>Confirmed: <b>659.5K</b><br>Death: <b>10.7K</b><br>Fatality Ratio: <b>1.6%</b><br>",452,1,"2021-08"
"Austria",2021-09-01,690153,10775,0,47.516231,14.550072,"Europe",0.0156124801312173,"<b>Austria</b><br>Confirmed: <b>690.2K</b><br>Death: <b>10.8K</b><br>Fatality Ratio: <b>1.6%</b><br>",1848,3,"2021-09"
"Belarus",2020-02-01,0,0,0,53.709807,27.953389,"Europe",0,"<b>Belarus</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Belarus",2020-03-01,1,0,0,53.709807,27.953389,"Europe",0,"<b>Belarus</b><br>Confirmed: <b>1.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Belarus",2020-04-01,163,2,53,53.709807,27.953389,"Europe",0.0122699386503067,"<b>Belarus</b><br>Confirmed: <b>163.0</b><br>Death: <b>2.0</b><br>Fatality Ratio: <b>1.2%</b><br>",11,1,"2020-04"
"Belarus",2020-05-01,14917,93,2918,53.709807,27.953389,"Europe",0.00623449755312731,"<b>Belarus</b><br>Confirmed: <b>14.9K</b><br>Death: <b>93.0</b><br>Fatality Ratio: <b>0.6%</b><br>",890,4,"2020-05"
"Belarus",2020-06-01,43403,240,18776,53.709807,27.953389,"Europe",0.00552957168859295,"<b>Belarus</b><br>Confirmed: <b>43.4K</b><br>Death: <b>240.0</b><br>Fatality Ratio: <b>0.6%</b><br>",847,5,"2020-06"
"Belarus",2020-07-01,62424,398,47553,53.709807,27.953389,"Europe",0.0063757529155453,"<b>Belarus</b><br>Confirmed: <b>62.4K</b><br>Death: <b>398.0</b><br>Fatality Ratio: <b>0.6%</b><br>",306,6,"2020-07"
"Belarus",2020-08-01,67946,563,62686,53.709807,27.953389,"Europe",0.00828599181703117,"<b>Belarus</b><br>Confirmed: <b>67.9K</b><br>Death: <b>563.0</b><br>Fatality Ratio: <b>0.8%</b><br>",138,4,"2020-08"
"Belarus",2020-09-01,71962,686,70606,53.709807,27.953389,"Europe",0.00953280898251855,"<b>Belarus</b><br>Confirmed: <b>72.0K</b><br>Death: <b>686.0</b><br>Fatality Ratio: <b>1.0%</b><br>",119,5,"2020-09"
"Belarus",2020-10-01,79019,839,74777,53.709807,27.953389,"Europe",0.0106176995406168,"<b>Belarus</b><br>Confirmed: <b>79.0K</b><br>Death: <b>839.0</b><br>Fatality Ratio: <b>1.1%</b><br>",388,6,"2020-10"
"Belarus",2020-11-01,99459,985,87188,53.709807,27.953389,"Europe",0.00990357835892177,"<b>Belarus</b><br>Confirmed: <b>99.5K</b><br>Death: <b>985.0</b><br>Fatality Ratio: <b>1.0%</b><br>",977,5,"2020-11"
"Belarus",2020-12-01,138219,1166,115587,53.709807,27.953389,"Europe",0.00843588797488044,"<b>Belarus</b><br>Confirmed: <b>138.2K</b><br>Death: <b>1.2K</b><br>Fatality Ratio: <b>0.8%</b><br>",1572,8,"2020-12"
"Belarus",2021-01-01,196223,1433,178102,53.709807,27.953389,"Europe",0.00730291556035735,"<b>Belarus</b><br>Confirmed: <b>196.2K</b><br>Death: <b>1.4K</b><br>Fatality Ratio: <b>0.7%</b><br>",1939,9,"2021-01"
"Belarus",2021-02-01,249295,1728,236516,53.709807,27.953389,"Europe",0.00693154696243406,"<b>Belarus</b><br>Confirmed: <b>249.3K</b><br>Death: <b>1.7K</b><br>Fatality Ratio: <b>0.7%</b><br>",959,10,"2021-02"
"Belarus",2021-03-01,288267,1985,278661,53.709807,27.953389,"Europe",0.00688597723638155,"<b>Belarus</b><br>Confirmed: <b>288.3K</b><br>Death: <b>2.0K</b><br>Fatality Ratio: <b>0.7%</b><br>",961,9,"2021-03"
"Belarus",2021-04-01,323043,2257,313628,53.709807,27.953389,"Europe",0.00698668598298059,"<b>Belarus</b><br>Confirmed: <b>323.0K</b><br>Death: <b>2.3K</b><br>Fatality Ratio: <b>0.7%</b><br>",1236,10,"2021-04"
"Belarus",2021-05-01,359982,2552,350433,53.709807,27.953389,"Europe",0.00708924335105644,"<b>Belarus</b><br>Confirmed: <b>360.0K</b><br>Death: <b>2.6K</b><br>Fatality Ratio: <b>0.7%</b><br>",1244,10,"2021-05"
"Belarus",2021-06-01,395075,2861,386088,53.709807,27.953389,"Europe",0.00724166297538442,"<b>Belarus</b><br>Confirmed: <b>395.1K</b><br>Death: <b>2.9K</b><br>Fatality Ratio: <b>0.7%</b><br>",636,10,"2021-06"
"Belarus",2021-07-01,418212,3153,410984,53.709807,27.953389,"Europe",0.00753923847235373,"<b>Belarus</b><br>Confirmed: <b>418.2K</b><br>Death: <b>3.2K</b><br>Fatality Ratio: <b>0.8%</b><br>",1023,10,"2021-07"
"Belarus",2021-08-01,446998,3464,441369,53.709807,27.953389,"Europe",0.00774947538915163,"<b>Belarus</b><br>Confirmed: <b>447.0K</b><br>Death: <b>3.5K</b><br>Fatality Ratio: <b>0.8%</b><br>",958,10,"2021-08"
"Belarus",2021-09-01,483231,3791,0,53.709807,27.953389,"Europe",0.00784510927486026,"<b>Belarus</b><br>Confirmed: <b>483.2K</b><br>Death: <b>3.8K</b><br>Fatality Ratio: <b>0.8%</b><br>",1699,11,"2021-09"
"Belgium",2020-02-01,0,0,0,50.503887,4.469936,"Europe",0,"<b>Belgium</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Belgium",2020-03-01,2,0,1,50.503887,4.469936,"Europe",0,"<b>Belgium</b><br>Confirmed: <b>2.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",1,0,"2020-03"
"Belgium",2020-04-01,13964,828,2132,50.503887,4.469936,"Europe",0.0592953308507591,"<b>Belgium</b><br>Confirmed: <b>14.0K</b><br>Death: <b>828.0</b><br>Fatality Ratio: <b>5.9%</b><br>",1189,123,"2020-04"
"Belgium",2020-05-01,49032,7703,11892,50.503887,4.469936,"Europe",0.157101484744657,"<b>Belgium</b><br>Confirmed: <b>49.0K</b><br>Death: <b>7.7K</b><br>Fatality Ratio: <b>15.7%</b><br>",513,109,"2020-05"
"Belgium",2020-06-01,58517,9486,15919,50.503887,4.469936,"Europe",0.162106738212827,"<b>Belgium</b><br>Confirmed: <b>58.5K</b><br>Death: <b>9.5K</b><br>Fatality Ratio: <b>16.2%</b><br>",136,19,"2020-06"
"Belgium",2020-07-01,61509,9754,17021,50.503887,4.469936,"Europe",0.158578419418297,"<b>Belgium</b><br>Confirmed: <b>61.5K</b><br>Death: <b>9.8K</b><br>Fatality Ratio: <b>15.9%</b><br>",82,7,"2020-07"
"Belgium",2020-08-01,69402,9845,17573,50.503887,4.469936,"Europe",0.141854701593614,"<b>Belgium</b><br>Confirmed: <b>69.4K</b><br>Death: <b>9.8K</b><br>Fatality Ratio: <b>14.2%</b><br>",651,4,"2020-08"
"Belgium",2020-09-01,85487,9897,18457,50.503887,4.469936,"Europe",0.115771988723432,"<b>Belgium</b><br>Confirmed: <b>85.5K</b><br>Death: <b>9.9K</b><br>Fatality Ratio: <b>11.6%</b><br>",251,2,"2020-09"
"Belgium",2020-10-01,121059,10023,19521,50.503887,4.469936,"Europe",0.0827943399499418,"<b>Belgium</b><br>Confirmed: <b>121.1K</b><br>Death: <b>10.0K</b><br>Fatality Ratio: <b>8.3%</b><br>",2607,7,"2020-10"
"Belgium",2020-11-01,441018,11737,25819,50.503887,4.469936,"Europe",0.0266134262093611,"<b>Belgium</b><br>Confirmed: <b>441.0K</b><br>Death: <b>11.7K</b><br>Fatality Ratio: <b>2.7%</b><br>",11789,112,"2020-11"
"Belgium",2020-12-01,579212,16786,0,50.503887,4.469936,"Europe",0.0289807531611914,"<b>Belgium</b><br>Confirmed: <b>579.2K</b><br>Death: <b>16.8K</b><br>Fatality Ratio: <b>2.9%</b><br>",1867,141,"2020-12"
"Belgium",2021-01-01,648289,19581,0,50.503887,4.469936,"Europe",0.0302041219271035,"<b>Belgium</b><br>Confirmed: <b>648.3K</b><br>Death: <b>19.6K</b><br>Fatality Ratio: <b>3.0%</b><br>",1793,53,"2021-01"
"Belgium",2021-02-01,711417,21124,0,50.503887,4.469936,"Europe",0.0296928524339452,"<b>Belgium</b><br>Confirmed: <b>711.4K</b><br>Death: <b>21.1K</b><br>Fatality Ratio: <b>3.0%</b><br>",1264,32,"2021-02"
"Belgium",2021-03-01,772294,22106,0,50.503887,4.469936,"Europe",0.028623814246906,"<b>Belgium</b><br>Confirmed: <b>772.3K</b><br>Death: <b>22.1K</b><br>Fatality Ratio: <b>2.9%</b><br>",783,29,"2021-03"
"Belgium",2021-04-01,887920,23045,0,50.503887,4.469936,"Europe",0.0259539147670961,"<b>Belgium</b><br>Confirmed: <b>887.9K</b><br>Death: <b>23.0K</b><br>Fatality Ratio: <b>2.6%</b><br>",5467,29,"2021-04"
"Belgium",2021-05-01,993434,24258,0,50.503887,4.469936,"Europe",0.0244183307597686,"<b>Belgium</b><br>Confirmed: <b>993.4K</b><br>Death: <b>24.3K</b><br>Fatality Ratio: <b>2.4%</b><br>",3205,28,"2021-05"
"Belgium",2021-06-01,1063499,24968,0,50.503887,4.469936,"Europe",0.0234772200067889,"<b>Belgium</b><br>Confirmed: <b>1.1M</b><br>Death: <b>25.0K</b><br>Fatality Ratio: <b>2.3%</b><br>",1498,13,"2021-06"
"Belgium",2021-07-01,1085885,25180,0,50.503887,4.469936,"Europe",0.0231884591830627,"<b>Belgium</b><br>Confirmed: <b>1.1M</b><br>Death: <b>25.2K</b><br>Fatality Ratio: <b>2.3%</b><br>",754,7,"2021-07"
"Belgium",2021-08-01,1124715,25241,0,50.503887,4.469936,"Europe",0.0224421297839897,"<b>Belgium</b><br>Confirmed: <b>1.1M</b><br>Death: <b>25.2K</b><br>Fatality Ratio: <b>2.2%</b><br>",0,0,"2021-08"
"Belgium",2021-09-01,1187506,25382,0,50.503887,4.469936,"Europe",0.0213742077934764,"<b>Belgium</b><br>Confirmed: <b>1.2M</b><br>Death: <b>25.4K</b><br>Fatality Ratio: <b>2.1%</b><br>",2842,2,"2021-09"
"Bosnia and Herzegovina",2020-02-01,0,0,0,43.915886,17.679076,"Europe",0,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-02"
"Bosnia and Herzegovina",2020-03-01,0,0,0,43.915886,17.679076,"Europe",0,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>0.0</b><br>Death: <b>0.0</b><br>Fatality Ratio: <b>0.0%</b><br>",0,0,"2020-03"
"Bosnia and Herzegovina",2020-04-01,459,13,19,43.915886,17.679076,"Europe",0.028322440087146,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>459.0</b><br>Death: <b>13.0</b><br>Fatality Ratio: <b>2.8%</b><br>",39,0,"2020-04"
"Bosnia and Herzegovina",2020-05-01,1781,70,755,43.915886,17.679076,"Europe",0.0393037619314992,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>1.8K</b><br>Death: <b>70.0</b><br>Fatality Ratio: <b>3.9%</b><br>",24,1,"2020-05"
"Bosnia and Herzegovina",2020-06-01,2524,154,1888,43.915886,17.679076,"Europe",0.0610142630744849,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>2.5K</b><br>Death: <b>154.0</b><br>Fatality Ratio: <b>6.1%</b><br>",14,1,"2020-06"
"Bosnia and Herzegovina",2020-07-01,4606,188,2432,43.915886,17.679076,"Europe",0.0408163265306122,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>4.6K</b><br>Death: <b>188.0</b><br>Fatality Ratio: <b>4.1%</b><br>",153,2,"2020-07"
"Bosnia and Herzegovina",2020-08-01,11876,339,5959,43.915886,17.679076,"Europe",0.0285449646345571,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>11.9K</b><br>Death: <b>339.0</b><br>Fatality Ratio: <b>2.9%</b><br>",0,0,"2020-08"
"Bosnia and Herzegovina",2020-09-01,20234,620,13435,43.915886,17.679076,"Europe",0.0306414945141841,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>20.2K</b><br>Death: <b>620.0</b><br>Fatality Ratio: <b>3.1%</b><br>",270,11,"2020-09"
"Bosnia and Herzegovina",2020-10-01,27749,861,20947,43.915886,17.679076,"Europe",0.0310281451583841,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>27.7K</b><br>Death: <b>861.0</b><br>Fatality Ratio: <b>3.1%</b><br>",280,5,"2020-10"
"Bosnia and Herzegovina",2020-11-01,51505,1248,28194,43.915886,17.679076,"Europe",0.0242306572177459,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>51.5K</b><br>Death: <b>1.2K</b><br>Fatality Ratio: <b>2.4%</b><br>",1415,14,"2020-11"
"Bosnia and Herzegovina",2020-12-01,89085,2727,53724,43.915886,17.679076,"Europe",0.0306112140090924,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>89.1K</b><br>Death: <b>2.7K</b><br>Fatality Ratio: <b>3.1%</b><br>",1184,46,"2020-12"
"Bosnia and Herzegovina",2021-01-01,112143,4086,77682,43.915886,17.679076,"Europe",0.0364356223750033,"<b>Bosnia and Herzegovina</b><br>Confirmed: <b>112.1K</b><br>Death: <b>4.1K</b><br>Fatality Ratio: <b>3.6%</b><br>",1158,36,"2021-01"
